Iteration,gradnorm,objective,time,two_loop_time,grad_time
4730,78.871449,12229.543690,0.089481,0.000001,0.000007
4731,1169.807931,12229.553497,0.089499,0.000001,0.000007
4732,23.634403,12229.543322,0.089517,0.000001,0.000007
4733,26.010825,12229.543309,0.089535,0.000000,0.000007
4734,44.439953,12229.543147,0.089554,0.000000,0.000007
4735,52.478594,12229.542695,0.089572,0.000000,0.000007
4736,73.786727,12229.540662,0.089590,0.000000,0.000007
4737,866.650497,12229.566000,0.089608,0.000000,0.000007
4738,285.555616,12229.538116,0.089626,0.000001,0.000007
4739,462.266564,12229.538755,0.089644,0.000001,0.000007
4740,56.309502,12229.536737,0.089662,0.000000,0.000007
4741,62.705493,12229.536495,0.089680,0.000000,0.000007
4742,131.361086,12229.535965,0.089699,0.000000,0.000007
4743,122.722025,12229.535509,0.089717,0.000001,0.000006
4744,72.256945,12229.534364,0.089734,0.000000,0.000007
4745,115.719064,12229.530236,0.089751,0.000000,0.000007
4746,1145.338924,12229.536458,0.089768,0.000001,0.000006
4747,172.241775,12229.526916,0.089786,0.000001,0.000006
4748,57.988435,12229.525936,0.089803,0.000000,0.000007
4749,50.876350,12229.525344,0.089820,0.000000,0.000007
4750,38.724375,12229.525024,0.089837,0.000000,0.000007
4751,293.086565,12229.521249,0.089854,0.000000,0.000007
4752,379.672135,12229.518453,0.089871,0.000000,0.000006
4753,890.015606,12229.522741,0.089889,0.000001,0.000006
4754,77.978554,12229.514443,0.089907,0.000000,0.000008
4755,75.842235,12229.514034,0.089924,0.000000,0.000007
4756,860.507446,12229.811789,0.089940,0.000001,0.000006
4757,498.312702,12229.511630,0.089957,0.000000,0.000006
4758,429.684299,12229.515136,0.089974,0.000000,0.000006
4759,130.165481,12229.510246,0.089991,0.000000,0.000007
4760,36.823777,12229.509976,0.090008,0.000000,0.000006
4761,35.685543,12229.509926,0.090024,0.000001,0.000006
4762,42.162776,12229.509555,0.090041,0.000000,0.000007
4763,27.604223,12229.509394,0.090057,0.000000,0.000006
4764,51.836864,12229.508918,0.090074,0.000000,0.000007
4765,143.871289,12229.508374,0.090124,0.000000,0.000039
4766,131.203189,12229.507026,0.090142,0.000000,0.000006
4767,1971.490465,12229.527906,0.090159,0.000000,0.000006
4768,231.473949,12229.505039,0.090176,0.000001,0.000006
4769,144.485572,12229.504188,0.090194,0.000000,0.000006
4770,64.909910,12229.502715,0.090211,0.000000,0.000007
4771,68.407105,12229.502442,0.090233,0.000001,0.000007
4772,30.210445,12229.501031,0.090253,0.000000,0.000007
4773,88.007257,12229.500380,0.090274,0.000001,0.000007
4774,160.799950,12229.498424,0.090293,0.000000,0.000007
4775,111.817394,12229.496981,0.090313,0.000000,0.000008
4776,86.217085,12229.495839,0.090333,0.000000,0.000008
4777,27.786487,12229.495429,0.090353,0.000001,0.000007
4778,61.902186,12229.495155,0.090372,0.000000,0.000007
4779,97.716973,12229.494650,0.090391,0.000000,0.000008
4780,101.994685,12229.493530,0.090409,0.000000,0.000007
4781,192.601698,12229.491975,0.090427,0.000001,0.000007
4782,2566.723967,12229.527281,0.090445,0.000001,0.000007
4783,281.615547,12229.488604,0.090464,0.000000,0.000007
4784,163.556056,12229.486643,0.090483,0.000000,0.000007
4785,123.232012,12229.481657,0.090502,0.000001,0.000007
4786,97.260104,12229.481316,0.090520,0.000000,0.000007
4787,18.675459,12229.481084,0.090540,0.000000,0.000007
4788,21.863279,12229.481016,0.090556,0.000001,0.000006
4789,353.061215,12229.481300,0.090573,0.000000,0.000006
4790,109.846782,12229.480674,0.090590,0.000000,0.000007
4791,46.197537,12229.480472,0.090607,0.000000,0.000007
4792,87.480765,12229.479967,0.090624,0.000000,0.000007
4793,99.355835,12229.479726,0.090643,0.000000,0.000007
4794,160.979286,12229.480013,0.090661,0.000000,0.000007
4795,48.489416,12229.479373,0.090679,0.000001,0.000007
4796,41.695917,12229.479250,0.090697,0.000001,0.000007
4797,313.658555,12229.478999,0.090715,0.000001,0.000007
4798,102.479972,12229.478334,0.090734,0.000000,0.000008
4799,31.036137,12229.478032,0.090751,0.000000,0.000007
4800,29.256911,12229.477838,0.090768,0.000001,0.000006
4801,55.254195,12229.477524,0.090784,0.000001,0.000006
4802,76.340104,12229.476903,0.090801,0.000000,0.000007
4803,52.251663,12229.475682,0.090818,0.000000,0.000007
4804,898.696945,12229.480318,0.090834,0.000001,0.000006
4805,44.817239,12229.475089,0.090851,0.000000,0.000006
4806,40.033094,12229.475055,0.090871,0.000000,0.000007
4807,41.613261,12229.474719,0.090890,0.000001,0.000007
4808,36.087162,12229.473890,0.090908,0.000000,0.000007
4809,163.638837,12229.470599,0.090927,0.000000,0.000007
4810,230.527523,12229.468652,0.090945,0.000001,0.000007
4811,391.875853,12229.469252,0.090964,0.000000,0.000007
4812,28.192504,12229.468141,0.090982,0.000000,0.000007
4813,26.941556,12229.468128,0.091000,0.000000,0.000007
4814,34.855304,12229.467904,0.091019,0.000000,0.000008
4815,47.730071,12229.467955,0.091037,0.000000,0.000007
4816,86.263684,12229.466679,0.091056,0.000000,0.000008
4817,83.278040,12229.464440,0.091075,0.000000,0.000007
4818,9439.957755,12230.026558,0.091105,0.000001,0.000018
4819,222.256561,12229.460042,0.091125,0.000001,0.000007
4820,194.894815,12229.457196,0.091144,0.000001,0.000007
4821,400.403315,12229.446238,0.091179,0.000001,0.000021
4822,133.649319,12229.436725,0.091206,0.000000,0.000006
4823,60.183789,12229.435504,0.091225,0.000000,0.000008
4824,35.694245,12229.434959,0.091242,0.000001,0.000006
4825,253.254305,12229.434945,0.091282,0.000001,0.000006
4826,38.263730,12229.434534,0.091300,0.000001,0.000006
4827,28.496951,12229.434500,0.091318,0.000000,0.000008
4828,34.501529,12229.434375,0.091335,0.000000,0.000006
4829,64.580209,12229.434151,0.091353,0.000000,0.000008
4830,86.053279,12229.433636,0.091370,0.000000,0.000006
4831,169.062332,12229.431454,0.091388,0.000000,0.000007
4832,114.728462,12229.429443,0.091406,0.000001,0.000008
4833,624.141159,12229.430302,0.091423,0.000000,0.000006
4834,51.112418,12229.427298,0.091438,0.000001,0.000006
4835,33.623192,12229.427151,0.091641,0.000002,0.000015
4836,36.677816,12229.427039,0.091691,0.000001,0.000014
4837,44.437323,12229.426744,0.091733,0.000001,0.000014
4838,1130.447154,12229.452971,0.091804,0.000002,0.000013
4839,112.667327,12229.425392,0.091845,0.000001,0.000012
4840,65.902338,12229.424919,0.091921,0.000001,0.000014
4841,99.418900,12229.424257,0.091977,0.000001,0.000006
4842,133.417532,12229.422938,0.091995,0.000000,0.000007
4843,208.130275,12229.418185,0.092013,0.000001,0.000008
4844,157.686554,12229.414292,0.092029,0.000001,0.000006
4845,757.874891,12229.427866,0.092051,0.000000,0.000007
4846,134.077583,12229.413299,0.092066,0.000000,0.000006
4847,122.526197,12229.413259,0.092082,0.000000,0.000007
4848,37.220773,12229.413093,0.092097,0.000000,0.000006
4849,34.437754,12229.413058,0.092113,0.000000,0.000007
4850,34.048321,12229.412912,0.092138,0.000000,0.000007
4851,36.193784,12229.412768,0.092156,0.000001,0.000006
4852,63.678919,12229.412035,0.092172,0.000001,0.000006
4853,403.003303,12229.412833,0.092190,0.000001,0.000007
4854,52.229323,12229.411179,0.092207,0.000000,0.000006
4855,53.039986,12229.410970,0.092224,0.000000,0.000007
4856,22.909699,12229.410723,0.092241,0.000001,0.000007
4857,63.818222,12229.410749,0.092261,0.000000,0.000007
4858,41.121260,12229.410520,0.092277,0.000001,0.000007
4859,81.206825,12229.410298,0.092299,0.000001,0.000007
4860,128.284690,12229.409624,0.092317,0.000001,0.000007
4861,671.319851,12229.409522,0.092335,0.000000,0.000007
4862,362.215936,12229.407404,0.092352,0.000000,0.000008
4863,103.275143,12229.404849,0.092374,0.000000,0.000007
4864,236.709136,12229.401120,0.092391,0.000001,0.000007
4865,270.084895,12229.398501,0.092414,0.000001,0.000007
4866,2452.732836,12229.552994,0.092431,0.000000,0.000008
4867,192.977268,12229.395954,0.092449,0.000001,0.000007
4868,41.897575,12229.395657,0.092471,0.000000,0.000008
4869,40.539045,12229.395626,0.092488,0.000000,0.000007
4870,98.194032,12229.395459,0.092505,0.000000,0.000008
4871,190.457658,12229.395139,0.092521,0.000001,0.000006
4872,331.632157,12229.394354,0.092537,0.000000,0.000007
4873,458.436830,12229.392893,0.092553,0.000000,0.000007
4874,447.370345,12229.390430,0.092569,0.000000,0.000007
4875,392.402073,12229.383640,0.092590,0.000000,0.000007
4876,2887.969596,12229.448342,0.092607,0.000000,0.000007
4877,48.128033,12229.381698,0.092624,0.000001,0.000007
4878,42.024965,12229.381657,0.092642,0.000000,0.000008
4879,39.690937,12229.381467,0.092662,0.000001,0.000007
4880,50.788497,12229.381311,0.092679,0.000000,0.000007
4881,96.410710,12229.380675,0.092696,0.000000,0.000007
4882,79.881608,12229.379693,0.092713,0.000000,0.000007
4883,2976.396680,12229.439633,0.092730,0.000000,0.000007
4884,97.326825,12229.378745,0.092746,0.000000,0.000007
4885,52.525246,12229.378436,0.092762,0.000000,0.000007
4886,31.198048,12229.378148,0.092779,0.000000,0.000007
4887,37.322050,12229.378069,0.092796,0.000000,0.000007
4888,130.155139,12229.376598,0.092812,0.000001,0.000007
4889,146.610432,12229.375364,0.092829,0.000001,0.000007
4890,1056.851838,12229.384073,0.092851,0.000001,0.000007
4891,32.085408,12229.374198,0.092866,0.000001,0.000006
4892,29.162661,12229.374056,0.093018,0.000000,0.000143
4893,929.565903,12229.403050,0.093044,0.000000,0.000006
4894,53.990810,12229.373410,0.093062,0.000000,0.000006
4895,40.958103,12229.373195,0.093081,0.000000,0.000007
4896,81.032740,12229.372220,0.093097,0.000000,0.000006
4897,386.556101,12229.373257,0.093124,0.000000,0.000016
4898,54.904728,12229.372069,0.093141,0.000000,0.000006
4899,50.813173,12229.372007,0.093158,0.000001,0.000006
4900,180.648539,12229.370069,0.093176,0.000001,0.000006
4901,201.748837,12229.368810,0.093197,0.000000,0.000008
4902,73.464565,12229.367353,0.093215,0.000000,0.000007
4903,68.426688,12229.366649,0.093233,0.000000,0.000008
4904,91.720685,12229.366269,0.093249,0.000001,0.000006
4905,392.488701,12229.365861,0.093266,0.000001,0.000007
4906,178.198534,12229.364794,0.093283,0.000001,0.000007
4907,33.495200,12229.364001,0.093300,0.000001,0.000007
4908,82.897997,12229.363537,0.093318,0.000000,0.000007
4909,111.930612,12229.363196,0.093338,0.000000,0.000007
4910,189.719286,12229.362028,0.093354,0.000000,0.000007
4911,29.501487,12229.361395,0.093370,0.000000,0.000007
4912,303.213341,12229.359772,0.093386,0.000000,0.000006
4913,165.959988,12229.358190,0.093402,0.000000,0.000007
4914,151.684813,12229.356182,0.093418,0.000000,0.000007
4915,182.742246,12229.350677,0.093433,0.000000,0.000006
4916,166.434107,12229.341819,0.093450,0.000000,0.000008
4917,6672.067245,12229.774588,0.093465,0.000000,0.000006
4918,135.565533,12229.338086,0.093483,0.000001,0.000006
4919,61.708643,12229.337556,0.093498,0.000001,0.000006
4920,11.710362,12229.337363,0.093514,0.000000,0.000006
4921,14.843422,12229.337351,0.093529,0.000001,0.000006
4922,22.739338,12229.337326,0.093545,0.000000,0.000007
4923,63.007047,12229.337152,0.093560,0.000000,0.000007
4924,37.831740,12229.336972,0.093575,0.000000,0.000005
4925,610.485230,12229.339634,0.093591,0.000000,0.000008
4926,53.272986,12229.336748,0.093607,0.000000,0.000006
4927,25.882763,12229.336704,0.093621,0.000000,0.000006
4928,14.091462,12229.336673,0.093637,0.000000,0.000007
4929,17.093366,12229.336663,0.093652,0.000000,0.000006
4930,59.089641,12229.336518,0.093667,0.000000,0.000007
4931,66.763310,12229.336398,0.093682,0.000000,0.000006
4932,55.086935,12229.336049,0.093697,0.000000,0.000006
4933,7810.083309,12229.912800,0.093711,0.000001,0.000005
4934,79.651370,12229.335765,0.093727,0.000001,0.000006
4935,45.974191,12229.335671,0.093742,0.000001,0.000006
4936,8.867739,12229.335614,0.093757,0.000000,0.000006
4937,9.097873,12229.335610,0.093772,0.000000,0.000006
4938,38.723196,12229.335425,0.093786,0.000001,0.000006
4939,69.299838,12229.335147,0.093807,0.000000,0.000012
4940,144.201797,12229.334526,0.093823,0.000000,0.000005
4941,144.220575,12229.334271,0.093837,0.000000,0.000006
4942,70.560698,12229.333582,0.093851,0.000001,0.000005
4943,65.155755,12229.333334,0.093866,0.000000,0.000005
4944,36.599083,12229.333149,0.093881,0.000000,0.000006
4945,56.699264,12229.332843,0.093897,0.000000,0.000007
4946,114.812227,12229.332501,0.093912,0.000000,0.000007
4947,152.205178,12229.331727,0.093927,0.000000,0.000007
4948,223.381079,12229.330700,0.093942,0.000000,0.000007
4949,823.732359,12229.337680,0.093957,0.000000,0.000007
4950,78.202355,12229.329933,0.093972,0.000000,0.000006
4951,59.752323,12229.329817,0.093987,0.000001,0.000006
4952,33.459479,12229.329732,0.094002,0.000000,0.000007
4953,14.369386,12229.329716,0.094017,0.000000,0.000007
4954,13.345282,12229.329708,0.094032,0.000000,0.000006
4955,12.079185,12229.329676,0.094046,0.000001,0.000006
4956,275.171976,12229.330636,0.094061,0.000001,0.000006
4957,23.020503,12229.329570,0.094076,0.000000,0.000007
4958,10.871922,12229.329513,0.094091,0.000000,0.000006
4959,109.975436,12229.328847,0.094107,0.000000,0.000007
4960,49.138657,12229.328613,0.094173,0.000000,0.000006
4961,86.475926,12229.328601,0.094199,0.000001,0.000005
4962,44.876387,12229.328438,0.094215,0.000001,0.000006
4963,18.075018,12229.328422,0.094230,0.000000,0.000006
4964,11.214115,12229.328413,0.094254,0.000000,0.000014
4965,24.008910,12229.328396,0.094271,0.000000,0.000006
4966,30.581901,12229.328378,0.094288,0.000000,0.000007
4967,25.993558,12229.328326,0.094312,0.000001,0.000007
4968,273.246034,12229.330419,0.094331,0.000001,0.000006
4969,18.519173,12229.328253,0.094349,0.000001,0.000006
4970,26.184905,12229.328230,0.094366,0.000000,0.000007
4971,22.044658,12229.328202,0.094383,0.000000,0.000006
4972,29.994167,12229.328117,0.094401,0.000000,0.000008
4973,52.101285,12229.327794,0.094420,0.000000,0.000009
4974,63.087794,12229.327181,0.094437,0.000000,0.000007
4975,110.901637,12229.326705,0.094453,0.000000,0.000006
4976,387.352723,12229.327514,0.094471,0.000000,0.000006
4977,34.677333,12229.326442,0.094486,0.000000,0.000006
4978,23.231387,12229.326420,0.094501,0.000001,0.000006
4979,10.814564,12229.326369,0.094517,0.000001,0.000006
4980,15.565855,12229.326338,0.094532,0.000000,0.000005
4981,26.789270,12229.326238,0.094548,0.000000,0.000006
4982,23.879525,12229.326162,0.094563,0.000001,0.000006
4983,441.415931,12229.327412,0.094577,0.000000,0.000006
4984,18.757769,12229.326111,0.094593,0.000000,0.000006
4985,10.754732,12229.326095,0.094608,0.000001,0.000006
4986,8.178075,12229.326076,0.094622,0.000000,0.000006
4987,7.940753,12229.326070,0.094638,0.000000,0.000005
4988,25.068805,12229.326011,0.094652,0.000001,0.000005
4989,17.411495,12229.325943,0.094667,0.000001,0.000006
4990,54.562090,12229.325862,0.094682,0.000000,0.000005
4991,56.894600,12229.325855,0.094697,0.000000,0.000005
4992,15.805571,12229.325823,0.094711,0.000000,0.000006
4993,12.718333,12229.325813,0.094727,0.000001,0.000006
4994,12.738506,12229.325793,0.094742,0.000000,0.000006
4995,8.346707,12229.325771,0.094766,0.000000,0.000005
4996,32.712895,12229.325725,0.094782,0.000001,0.000006
4997,48.968393,12229.325673,0.094797,0.000000,0.000005
4998,22.792195,12229.325571,0.094812,0.000000,0.000006
4999,103.394017,12229.325485,0.094827,0.000000,0.000007
5000,62.593872,12229.325367,0.094842,0.000000,0.000006
5001,48.284463,12229.325178,0.094857,0.000000,0.000006
5002,46.606494,12229.325110,0.094872,0.000000,0.000006
5003,42.298174,12229.324987,0.094888,0.000000,0.000006
5004,24.426860,12229.324966,0.094903,0.000001,0.000006
5005,40.422531,12229.324957,0.094919,0.000000,0.000007
5006,18.654317,12229.324946,0.094934,0.000000,0.000007
5007,7.101145,12229.324928,0.094949,0.000001,0.000006
5008,46.182280,12229.324872,0.094965,0.000000,0.000007
5009,98.091959,12229.324762,0.094980,0.000000,0.000007
5010,149.564325,12229.324559,0.094995,0.000000,0.000006
5011,141.758142,12229.324318,0.095009,0.000001,0.000006
5012,214.849274,12229.325632,0.095024,0.000001,0.000006
5013,52.879504,12229.324094,0.095039,0.000000,0.000006
5014,30.945723,12229.324036,0.095054,0.000000,0.000007
5015,18.503325,12229.323938,0.095069,0.000001,0.000006
5016,24.635387,12229.323908,0.095084,0.000000,0.000006
5017,14.598451,12229.323892,0.095099,0.000000,0.000006
5018,18.022818,12229.323869,0.095121,0.000000,0.000007
5019,29.907578,12229.323800,0.095137,0.000000,0.000006
5020,39.654290,12229.323677,0.095153,0.000001,0.000005
5021,212.910126,12229.323639,0.095167,0.000000,0.000006
5022,75.233963,12229.323353,0.095182,0.000000,0.000006
5023,9.192107,12229.323206,0.095197,0.000000,0.000006
5024,32.782982,12229.323133,0.095212,0.000000,0.000006
5025,28.364811,12229.323099,0.095228,0.000000,0.000007
5026,272.336144,12229.324798,0.095244,0.000001,0.000006
5027,27.283918,12229.323038,0.095259,0.000001,0.000006
5028,11.446566,12229.323001,0.095275,0.000000,0.000007
5029,36.277639,12229.322892,0.095291,0.000000,0.000007
5030,15.499545,12229.322863,0.095307,0.000000,0.000006
5031,6.538850,12229.322858,0.095322,0.000000,0.000006
5032,6.532314,12229.322855,0.095336,0.000000,0.000006
5033,22.110760,12229.322833,0.095351,0.000001,0.000006
5034,39.287310,12229.322799,0.095366,0.000001,0.000006
5035,60.009886,12229.322725,0.095381,0.000000,0.000006
5036,57.257679,12229.322597,0.095474,0.000000,0.000084
5037,385.995673,12229.323228,0.095509,0.000000,0.000006
5038,74.965070,12229.322296,0.095526,0.000001,0.000006
5039,39.347125,12229.322184,0.095543,0.000000,0.000006
5040,42.519207,12229.322042,0.095560,0.000000,0.000006
5041,47.062041,12229.321996,0.095577,0.000001,0.000007
5042,31.150199,12229.321868,0.095594,0.000000,0.000006
5043,24.293353,12229.321779,0.095611,0.000001,0.000007
5044,79.540887,12229.321662,0.095630,0.000001,0.000007
5045,83.524145,12229.321520,0.095652,0.000000,0.000008
5046,79.123258,12229.321350,0.095669,0.000001,0.000007
5047,25.400685,12229.321223,0.095691,0.000000,0.000011
5048,24.862636,12229.321200,0.095710,0.000000,0.000008
5049,26.023549,12229.321127,0.095730,0.000000,0.000006
5050,72.709499,12229.321206,0.095748,0.000000,0.000007
5051,7.629148,12229.321104,0.095764,0.000000,0.000006
5052,4.833031,12229.321096,0.095782,0.000000,0.000007
5053,12.310767,12229.321076,0.095799,0.000001,0.000007
5054,21.810193,12229.321052,0.095815,0.000000,0.000007
5055,8.659562,12229.321011,0.095829,0.000001,0.000005
5056,54.688818,12229.321036,0.095844,0.000001,0.000006
5057,6.145052,12229.320997,0.095859,0.000000,0.000006
5058,6.297352,12229.320996,0.095874,0.000000,0.000007
5059,9.071581,12229.320987,0.095888,0.000000,0.000006
5060,23.296035,12229.320985,0.095903,0.000001,0.000006
5061,7.141971,12229.320973,0.095918,0.000000,0.000006
5062,7.574297,12229.320967,0.095933,0.000000,0.000006
5063,15.369052,12229.320955,0.095948,0.000000,0.000007
5064,11.382981,12229.320936,0.095963,0.000000,0.000007
5065,45.780875,12229.320917,0.095978,0.000000,0.000006
5066,16.625329,12229.320878,0.095992,0.000000,0.000005
5067,21.335579,12229.320839,0.096009,0.000001,0.000006
5068,22.290530,12229.320819,0.096024,0.000001,0.000006
5069,60.788488,12229.320778,0.096039,0.000000,0.000006
5070,42.015284,12229.320690,0.096054,0.000000,0.000005
5071,34.248388,12229.320552,0.096068,0.000001,0.000006
5072,39.170957,12229.320384,0.096083,0.000000,0.000005
5073,320.814441,12229.321231,0.096097,0.000001,0.000006
5074,26.857231,12229.319980,0.096112,0.000001,0.000006
5075,15.139823,12229.319807,0.096136,0.000000,0.000006
5076,160.630746,12229.318806,0.096151,0.000000,0.000006
5077,133.440325,12229.318110,0.096166,0.000000,0.000005
5078,988.500869,12229.331566,0.096180,0.000000,0.000006
5079,146.850346,12229.316508,0.096194,0.000000,0.000006
5080,80.451011,12229.316110,0.096208,0.000000,0.000005
5081,63.529615,12229.315605,0.096223,0.000001,0.000006
5082,41.543319,12229.315551,0.096237,0.000001,0.000005
5083,21.206797,12229.315506,0.096253,0.000000,0.000007
5084,21.300590,12229.315471,0.096267,0.000001,0.000005
5085,111.675885,12229.315105,0.096282,0.000000,0.000006
5086,36.814130,12229.314920,0.096297,0.000000,0.000006
5087,38.360211,12229.314822,0.096312,0.000000,0.000007
5088,43.778434,12229.314692,0.096327,0.000000,0.000007
5089,16.840264,12229.314363,0.096341,0.000000,0.000006
5090,37.069579,12229.313973,0.096356,0.000000,0.000006
5091,49.833514,12229.313700,0.096371,0.000000,0.000006
5092,1112.664673,12229.321713,0.096386,0.000001,0.000006
5093,22.180397,12229.313591,0.096401,0.000000,0.000006
5094,21.036037,12229.313580,0.096416,0.000000,0.000006
5095,18.008222,12229.313369,0.096431,0.000001,0.000006
5096,12.151764,12229.313306,0.096446,0.000000,0.000006
5097,32.124904,12229.313110,0.096460,0.000000,0.000006
5098,44.466104,12229.312916,0.096475,0.000001,0.000006
5099,341.820364,12229.313570,0.096490,0.000001,0.000006
5100,19.531346,12229.312550,0.096505,0.000000,0.000007
5101,34.992323,12229.312437,0.096520,0.000001,0.000006
5102,32.181153,12229.312269,0.096536,0.000000,0.000006
5103,334.106698,12229.326232,0.096551,0.000000,0.000006
5104,28.652297,12229.312097,0.096565,0.000000,0.000006
5105,21.556016,12229.312071,0.096580,0.000001,0.000006
5106,11.223062,12229.312059,0.096595,0.000000,0.000006
5107,31.297196,12229.312042,0.096610,0.000000,0.000006
5108,55.332405,12229.312013,0.096625,0.000000,0.000006
5109,92.695743,12229.311933,0.096639,0.000001,0.000006
5110,108.195778,12229.311808,0.096654,0.000001,0.000006
5111,27.474919,12229.311703,0.096669,0.000000,0.000006
5112,23.933219,12229.311661,0.096683,0.000000,0.000006
5113,6.728077,12229.311632,0.096699,0.000000,0.000007
5114,6.639518,12229.311627,0.096713,0.000000,0.000006
5115,29.330972,12229.311594,0.096736,0.000001,0.000006
5116,36.122483,12229.311545,0.096770,0.000000,0.000024
5117,181.391202,12229.311601,0.096788,0.000001,0.000006
5118,56.066793,12229.311431,0.096806,0.000000,0.000006
5119,20.834736,12229.311379,0.096823,0.000000,0.000006
5120,27.068319,12229.311320,0.096966,0.000124,0.000007
5121,24.283736,12229.311308,0.096996,0.000000,0.000005
5122,43.863009,12229.311283,0.097021,0.000001,0.000007
5123,26.456735,12229.311260,0.097037,0.000000,0.000007
5124,12.686461,12229.311240,0.097053,0.000001,0.000006
5125,18.362726,12229.311233,0.097072,0.000001,0.000008
5126,35.420620,12229.311194,0.097087,0.000001,0.000006
5127,50.517204,12229.311125,0.097103,0.000000,0.000006
5128,90.869740,12229.310975,0.097125,0.000001,0.000013
5129,102.949088,12229.310598,0.097141,0.000001,0.000005
5130,543.082165,12229.310737,0.097156,0.000001,0.000006
5131,245.361092,12229.309237,0.097177,0.000000,0.000006
5132,121.050733,12229.307761,0.097194,0.000001,0.000005
5133,276.777944,12229.305059,0.097209,0.000000,0.000007
5134,246.331588,12229.303350,0.097224,0.000001,0.000006
5135,838.724511,12229.350553,0.097239,0.000001,0.000005
5136,128.064361,12229.301804,0.097255,0.000000,0.000006
5137,134.477793,12229.301461,0.097269,0.000000,0.000006
5138,111.329053,12229.301321,0.097285,0.000001,0.000005
5139,260.177110,12229.298065,0.097300,0.000001,0.000006
5140,534.331197,12229.293667,0.097315,0.000001,0.000006
5141,679.131663,12229.286495,0.097400,0.000000,0.000005
5142,470.356054,12229.281796,0.097416,0.000000,0.000005
5143,86.617081,12229.280750,0.097431,0.000000,0.000006
5144,70.062324,12229.280480,0.097445,0.000001,0.000005
5145,45.503765,12229.280366,0.097460,0.000001,0.000005
5146,26.879226,12229.280276,0.097477,0.000001,0.000006
5147,66.138535,12229.280204,0.097492,0.000001,0.000006
5148,107.987459,12229.280080,0.097507,0.000001,0.000006
5149,130.383700,12229.279780,0.097522,0.000001,0.000006
5150,103.953571,12229.279350,0.097537,0.000000,0.000006
5151,105.406544,12229.278843,0.097551,0.000000,0.000006
5152,4747.921020,12229.425267,0.097566,0.000000,0.000007
5153,24.021041,12229.278578,0.097581,0.000000,0.000006
5154,23.681140,12229.278539,0.097596,0.000000,0.000006
5155,24.328663,12229.278350,0.097610,0.000001,0.000006
5156,21.994124,12229.277925,0.097626,0.000000,0.000006
5157,14.181994,12229.277628,0.097640,0.000000,0.000006
5158,38.121654,12229.276785,0.097655,0.000001,0.000006
5159,232.307793,12229.276189,0.097671,0.000000,0.000007
5160,113.952024,12229.275086,0.097687,0.000001,0.000007
5161,84.346573,12229.273894,0.097703,0.000000,0.000007
5162,22.349836,12229.273016,0.097719,0.000000,0.000007
5163,14.960406,12229.272931,0.097735,0.000000,0.000007
5164,20.670362,12229.272836,0.097751,0.000000,0.000007
5165,78.285669,12229.272664,0.097768,0.000000,0.000006
5166,73.963686,12229.272310,0.097786,0.000001,0.000007
5167,130.908872,12229.271607,0.097804,0.000000,0.000007
5168,109.138886,12229.270427,0.097821,0.000000,0.000008
5169,160.408727,12229.269122,0.097837,0.000000,0.000007
5170,107.082092,12229.268060,0.097855,0.000000,0.000007
5171,37.120786,12229.267491,0.097870,0.000001,0.000006
5172,47.659686,12229.266971,0.097886,0.000000,0.000007
5173,1357.840746,12229.281108,0.097902,0.000000,0.000007
5174,89.077852,12229.266658,0.097918,0.000001,0.000006
5175,62.645312,12229.266562,0.097933,0.000000,0.000007
5176,45.728350,12229.266377,0.097949,0.000000,0.000007
5177,61.206152,12229.266264,0.097964,0.000000,0.000006
5178,144.559448,12229.265501,0.097980,0.000001,0.000007
5179,188.739047,12229.264482,0.097996,0.000000,0.000007
5180,484.142229,12229.263925,0.098011,0.000000,0.000006
5181,93.320847,12229.262536,0.098027,0.000000,0.000007
5182,32.410728,12229.262276,0.098044,0.000000,0.000006
5183,12.866697,12229.262214,0.098060,0.000001,0.000006
5184,17.722701,12229.262204,0.098075,0.000001,0.000006
5185,36.322462,12229.262132,0.098092,0.000000,0.000006
5186,52.081611,12229.261986,0.098107,0.000000,0.000007
5187,146.625634,12229.262105,0.098147,0.000001,0.000005
5188,14.534654,12229.261837,0.098162,0.000000,0.000005
5189,23.622677,12229.261789,0.098176,0.000000,0.000006
5190,10.997564,12229.261740,0.098191,0.000000,0.000006
5191,8.596013,12229.261710,0.098206,0.000001,0.000006
5192,58.600349,12229.261588,0.098222,0.000001,0.000006
5193,91.224630,12229.261406,0.098239,0.000001,0.000007
5194,70.736858,12229.260875,0.098263,0.000001,0.000015
5195,2487.833662,12229.301697,0.098336,0.000000,0.000061
5196,163.532468,12229.260040,0.098384,0.000000,0.000006
5197,125.030615,12229.259682,0.098405,0.000001,0.000006
5198,51.086991,12229.258791,0.098422,0.000001,0.000006
5199,35.635339,12229.258613,0.098441,0.000001,0.000007
5200,19.324170,12229.258458,0.098459,0.000000,0.000007
5201,25.683430,12229.258364,0.098478,0.000000,0.000007
5202,51.702421,12229.257987,0.098496,0.000000,0.000007
5203,828.659371,12229.261611,0.098515,0.000000,0.000008
5204,116.183892,12229.257159,0.098533,0.000000,0.000006
5205,77.398983,12229.256621,0.098553,0.000001,0.000008
5206,196.800153,12229.253636,0.098578,0.000000,0.000014
5207,130.617616,12229.253190,0.098598,0.000001,0.000007
5208,49.513239,12229.252941,0.098614,0.000000,0.000006
5209,60.471674,12229.252803,0.098631,0.000000,0.000006
5210,88.842826,12229.252696,0.098649,0.000001,0.000007
