Iteration,t_k,gradnorm,objective,time
633,0.000004,6.581681,5.772623,1.975413
634,0.000004,6.559862,5.765255,1.978458
635,0.000004,6.538280,5.757960,1.981712
636,0.000004,6.516945,5.750740,1.984745
637,0.000004,6.495869,5.743594,1.987750
638,0.000004,6.475063,5.736522,1.990751
639,0.000004,6.454538,5.729525,1.993835
640,0.000004,6.434301,5.722602,1.996917
641,0.000004,6.414364,5.715754,2.000008
642,0.000004,6.394734,5.708980,2.003079
643,0.000004,6.375418,5.702280,2.006250
644,0.000004,6.356425,5.695654,2.009366
645,0.000004,6.337760,5.689102,2.012451
646,0.000004,6.319430,5.682623,2.015727
647,0.000004,6.301438,5.676217,2.018842
648,0.000004,6.283790,5.669884,2.021893
649,0.000004,6.266488,5.663624,2.024951
650,0.000004,6.249535,5.657435,2.027973
651,0.000004,6.232934,5.651317,2.031059
652,0.000004,6.216685,5.645270,2.034232
653,0.000004,6.200789,5.639293,2.037325
654,0.000004,6.185246,5.633385,2.040450
655,0.000004,6.170054,5.627546,2.043556
656,0.000004,6.155213,5.621774,2.046732
657,0.000004,6.140718,5.616069,2.049828
658,0.000004,6.126568,5.610430,2.052934
659,0.000004,6.112758,5.604855,2.056063
660,0.000004,6.099283,5.599345,2.059130
661,0.000004,6.086140,5.593897,2.062149
662,0.000004,6.073322,5.588511,2.065171
663,0.000004,6.060823,5.583186,2.068197
664,0.000004,6.048637,5.577921,2.071355
665,0.000004,6.036755,5.572713,2.074534
666,0.000004,6.025170,5.567563,2.077636
667,0.000004,6.013875,5.562468,2.080735
668,0.000004,6.002859,5.557428,2.083845
669,0.000004,5.992115,5.552441,2.086927
670,0.000004,5.981633,5.547506,2.089976
671,0.000004,5.971402,5.542621,2.093046
672,0.000004,5.961414,5.537785,2.096094
673,0.000004,5.951657,5.532997,2.099164
674,0.000004,5.942121,5.528254,2.102211
675,0.000004,5.932796,5.523557,2.105253
676,0.000004,5.923670,5.518902,2.108299
677,0.000004,5.914732,5.514290,2.111398
678,0.000004,5.905971,5.509717,2.114457
679,0.000004,5.897375,5.505183,2.117499
680,0.000004,5.888933,5.500687,2.120554
681,0.000004,5.880634,5.496226,2.123690
682,0.000004,5.872465,5.491799,2.126744
683,0.000004,5.864415,5.487405,2.129874
684,0.000004,5.856473,5.483042,2.133023
685,0.000004,5.848626,5.478708,2.136167
686,0.000004,5.840864,5.474403,2.139193
687,0.000004,5.833174,5.470124,2.142203
688,0.000004,5.825545,5.465871,2.145215
689,0.000004,5.817966,5.461641,2.148329
690,0.000004,5.810425,5.457434,2.151512
691,0.000004,5.802912,5.453247,2.154656
692,0.000004,5.795414,5.449080,2.157741
693,0.000004,5.787922,5.444931,2.160829
694,0.000004,5.780423,5.440799,2.163961
695,0.000004,5.772908,5.436682,2.167033
696,0.000004,5.765366,5.432579,2.170108
697,0.000004,5.757786,5.428489,2.173196
698,0.000004,5.750158,5.424410,2.176371
699,0.000004,5.742472,5.420342,2.179459
700,0.000004,5.734718,5.416282,2.182547
701,0.000004,5.726887,5.412231,2.185634
702,0.000004,5.718968,5.408186,2.188817
703,0.000004,5.710954,5.404147,2.191881
704,0.000004,5.702833,5.400113,2.194893
705,0.000004,5.694599,5.396082,2.197905
706,0.000004,5.686241,5.392054,2.200948
707,0.000004,5.677752,5.388028,2.204094
708,0.000004,5.669123,5.384003,2.207166
709,0.000004,5.660346,5.379978,2.210261
710,0.000004,5.651414,5.375952,2.213353
711,0.000004,5.642320,5.371924,2.216490
712,0.000004,5.633056,5.367894,2.219560
713,0.000004,5.623615,5.363861,2.222641
714,0.000004,5.613991,5.359825,2.225729
715,0.000004,5.604177,5.355784,2.228859
716,0.000004,5.594168,5.351739,2.231937
717,0.000004,5.583958,5.347689,2.235012
718,0.000004,5.573541,5.343634,2.238100
719,0.000004,5.562914,5.339572,2.241265
720,0.000004,5.552071,5.335504,2.244360
721,0.000004,5.541008,5.331430,2.247438
722,0.000004,5.529721,5.327349,2.250505
723,0.000004,5.518207,5.323261,2.253704
724,0.000004,5.506464,5.319166,2.256760
725,0.000004,5.494488,5.315064,2.259773
726,0.000004,5.482278,5.310955,2.262779
727,0.000004,5.469831,5.306839,2.265834
728,0.000004,5.457148,5.302716,2.268971
729,0.000004,5.444227,5.298586,2.272063
730,0.000004,5.431068,5.294449,2.275218
731,0.000004,5.417672,5.290306,2.278318
732,0.000004,5.404039,5.286157,2.281405
733,0.000004,5.390172,5.282001,2.284471
734,0.000004,5.376071,5.277840,2.287521
735,0.000004,5.361740,5.273674,2.290578
736,0.000004,5.347182,5.269504,2.293648
737,0.000004,5.332401,5.265329,2.296702
738,0.000004,5.317401,5.261150,2.299755
739,0.000004,5.302186,5.256968,2.302829
740,0.000004,5.286763,5.252784,2.305983
741,0.000004,5.271138,5.248598,2.309016
742,0.000004,5.255317,5.244410,2.312070
743,0.000004,5.239308,5.240223,2.315104
744,0.000004,5.223118,5.236035,2.318158
745,0.000004,5.206757,5.231848,2.321179
746,0.000004,5.190233,5.227663,2.324198
747,0.000004,5.173557,5.223481,2.327208
748,0.000004,5.156738,5.219302,2.330279
749,0.000004,5.139788,5.215128,2.333402
750,0.000004,5.122717,5.210959,2.336495
751,0.000004,5.105539,5.206796,2.339564
752,0.000004,5.088266,5.202640,2.342632
753,0.000004,5.070910,5.198491,2.345789
754,0.000004,5.053485,5.194352,2.348873
755,0.000004,5.036006,5.190223,2.351955
756,0.000004,5.018487,5.186105,2.355040
757,0.000004,5.000942,5.181998,2.358164
758,0.000004,4.983388,5.177904,2.361245
759,0.000004,4.965838,5.173824,2.364326
760,0.000004,4.948311,5.169759,2.367402
761,0.000004,4.930820,5.165709,2.370571
762,0.000004,4.913384,5.161675,2.373675
763,0.000004,4.896018,5.157660,2.376730
764,0.000004,4.878739,5.153662,2.379778
765,0.000004,4.861563,5.149684,2.383390
766,0.000004,4.844509,5.145726,2.386521
767,0.000004,4.827592,5.141789,2.389562
768,0.000004,4.810828,5.137874,2.392592
769,0.000004,4.794235,5.133981,2.395670
770,0.000004,4.777829,5.130112,2.398790
771,0.000004,4.761626,5.126267,2.401795
772,0.000004,4.745642,5.122448,2.404818
773,0.000004,4.729892,5.118653,2.407901
774,0.000004,4.714391,5.114885,2.411066
775,0.000004,4.699154,5.111144,2.414145
776,0.000004,4.684195,5.107430,2.417241
777,0.000004,4.669526,5.103744,2.420312
778,0.000004,4.655162,5.100087,2.423472
779,0.000004,4.641113,5.096459,2.426566
780,0.000004,4.627391,5.092860,2.429653
781,0.000004,4.614007,5.089290,2.432747
782,0.000004,4.600971,5.085751,2.435909
783,0.000004,4.588290,5.082242,2.438999
784,0.000004,4.575972,5.078763,2.442110
785,0.000004,4.564026,5.075315,2.445207
786,0.000004,4.552455,5.071898,2.448373
787,0.000004,4.541264,5.068511,2.451471
788,0.000004,4.530459,5.065156,2.454555
789,0.000004,4.520040,5.061831,2.457630
790,0.000004,4.510009,5.058537,2.460770
791,0.000004,4.500366,5.055274,2.463839
792,0.000004,4.491111,5.052041,2.466850
793,0.000004,4.482241,5.048839,2.469860
794,0.000004,4.473754,5.045666,2.472908
795,0.000004,4.465644,5.042523,2.476104
796,0.000004,4.457906,5.039410,2.479112
797,0.000004,4.450534,5.036326,2.482123
798,0.000004,4.443520,5.033270,2.485170
799,0.000004,4.436855,5.030242,2.488329
800,0.000004,4.430530,5.027242,2.491426
801,0.000004,4.424533,5.024269,2.494503
802,0.000004,4.418854,5.021323,2.497570
803,0.000004,4.413478,5.018402,2.500759
804,0.000004,4.408394,5.015506,2.503895
805,0.000004,4.403587,5.012635,2.506925
806,0.000004,4.399041,5.009788,2.509946
807,0.000004,4.394741,5.006964,2.513038
808,0.000004,4.390672,5.004163,2.516061
809,0.000004,4.386815,5.001383,2.519079
810,0.000004,4.383154,4.998623,2.522097
811,0.000004,4.379671,4.995884,2.525112
812,0.000004,4.376347,4.993164,2.528137
813,0.000004,4.373165,4.990463,2.531192
814,0.000004,4.370107,4.987779,2.534260
815,0.000004,4.367152,4.985112,2.537333
816,0.000004,4.364282,4.982460,2.540472
817,0.000004,4.361479,4.979824,2.543537
818,0.000004,4.358724,4.977202,2.546624
819,0.000004,4.355999,4.974594,2.549713
820,0.000004,4.353284,4.971998,2.552900
821,0.000004,4.350561,4.969414,2.555965
822,0.000004,4.347814,4.966841,2.558967
823,0.000004,4.345023,4.964278,2.561984
824,0.000004,4.342173,4.961725,2.565049
825,0.000004,4.339247,4.959180,2.568177
826,0.000004,4.336229,4.956644,2.571264
827,0.000004,4.333103,4.954114,2.574351
828,0.000004,4.329854,4.951592,2.577534
829,0.000004,4.326469,4.949075,2.580652
830,0.000004,4.322935,4.946564,2.583701
831,0.000004,4.319237,4.944058,2.586751
832,0.000004,4.315366,4.941555,2.589822
833,0.000004,4.311309,4.939057,2.592964
834,0.000004,4.307057,4.936562,2.596072
835,0.000004,4.302600,4.934069,2.599151
836,0.000004,4.297931,4.931579,2.602231
837,0.000004,4.293040,4.929090,2.605362
838,0.000004,4.287923,4.926604,2.608443
839,0.000004,4.282572,4.924118,2.611520
840,0.000004,4.276985,4.921634,2.614608
841,0.000004,4.271156,4.919150,2.617791
842,0.000004,4.265083,4.916667,2.620857
843,0.000004,4.258764,4.914184,2.623913
844,0.000004,4.252199,4.911701,2.626958
845,0.000004,4.245386,4.909219,2.630439
846,0.000004,4.238328,4.906737,2.633696
847,0.000004,4.231026,4.904254,2.636744
848,0.000004,4.223482,4.901772,2.639760
849,0.000004,4.215700,4.899290,2.642834
850,0.000004,4.207684,4.896809,2.646044
851,0.000004,4.199440,4.894327,2.649133
852,0.000004,4.190974,4.891846,2.652215
853,0.000004,4.182291,4.889366,2.655389
854,0.000004,4.173400,4.886887,2.658509
855,0.000004,4.164309,4.884409,2.661608
856,0.000004,4.155026,4.881932,2.664712
857,0.000004,4.145560,4.879457,2.667799
858,0.000004,4.135922,4.876984,2.670943
859,0.000004,4.126121,4.874513,2.674098
860,0.000004,4.116170,4.872045,2.677256
861,0.000004,4.106077,4.869580,2.680274
862,0.000004,4.095856,4.867118,2.683305
863,0.000004,4.085519,4.864661,2.686354
864,0.000004,4.075076,4.862207,2.689439
865,0.000004,4.064541,4.859758,2.692546
866,0.000004,4.053927,4.857314,2.695718
867,0.000004,4.043245,4.854876,2.698757
868,0.000004,4.032509,4.852443,2.701770
869,0.000004,4.021731,4.850017,2.704788
870,0.000004,4.010923,4.847598,2.707885
871,0.000004,4.000099,4.845186,2.710956
872,0.000004,3.989270,4.842782,2.713966
873,0.000004,3.978449,4.840386,2.716982
874,0.000004,3.967647,4.837998,2.720092
875,0.000004,3.956876,4.835620,2.723202
876,0.000004,3.946147,4.833251,2.726274
877,0.000004,3.935470,4.830892,2.729354
878,0.000004,3.924857,4.828543,2.732442
879,0.000004,3.914317,4.826205,2.735576
880,0.000004,3.903858,4.823877,2.738665
881,0.000004,3.893490,4.821561,2.741752
882,0.000004,3.883220,4.819257,2.744837
883,0.000004,3.873057,4.816965,2.747967
884,0.000004,3.863006,4.814685,2.751042
885,0.000004,3.853075,4.812418,2.754113
886,0.000004,3.843267,4.810164,2.757190
887,0.000004,3.833588,4.807923,2.760370
888,0.000004,3.824041,4.805695,2.763460
889,0.000004,3.814631,4.803481,2.766540
890,0.000004,3.805358,4.801281,2.769637
891,0.000004,3.796225,4.799094,2.772764
892,0.000004,3.787233,4.796922,2.775837
893,0.000004,3.778381,4.794764,2.778845
894,0.000004,3.769669,4.792621,2.781863
895,0.000004,3.761096,4.790492,2.784920
896,0.000004,3.752659,4.788378,2.788056
897,0.000004,3.744356,4.786279,2.791143
898,0.000004,3.736184,4.784194,2.794234
899,0.000004,3.728139,4.782124,2.797321
900,0.000004,3.720215,4.780069,2.800467
901,0.000004,3.712409,4.778028,2.803542
902,0.000004,3.704713,4.776002,2.806616
903,0.000004,3.697123,4.773992,2.809692
904,0.000004,3.689631,4.771995,2.812837
905,0.000004,3.682230,4.770014,2.815916
906,0.000004,3.674914,4.768047,2.819152
907,0.000004,3.667675,4.766094,2.822234
908,0.000004,3.660505,4.764156,2.825410
909,0.000004,3.653395,4.762233,2.828432
910,0.000004,3.646338,4.760323,2.831450
911,0.000004,3.639325,4.758428,2.834461
912,0.000004,3.632349,4.756547,2.837573
913,0.000004,3.625400,4.754679,2.840683
914,0.000004,3.618471,4.752826,2.843729
915,0.000004,3.611553,4.750986,2.846779
916,0.000004,3.604639,4.749160,2.849844
917,0.000004,3.597720,4.747347,2.852974
918,0.000004,3.590789,4.745548,2.856049
919,0.000004,3.583838,4.743762,2.859133
920,0.000004,3.576862,4.741989,2.862202
921,0.000004,3.569853,4.740229,2.865328
922,0.000004,3.562804,4.738481,2.868403
923,0.000004,3.555712,4.736747,2.871491
924,0.000004,3.548569,4.735026,2.874615
925,0.000004,3.541371,4.733317,2.877764
926,0.000004,3.534115,4.731621,2.880897
927,0.000004,3.526796,4.729937,2.884185
928,0.000004,3.519412,4.728265,2.887210
929,0.000004,3.511960,4.726606,2.890278
930,0.000004,3.504438,4.724960,2.893325
931,0.000004,3.496845,4.723326,2.896331
932,0.000004,3.489181,4.721704,2.899338
933,0.000004,3.481446,4.720094,2.902499
934,0.000004,3.473640,4.718497,2.905608
935,0.000004,3.465765,4.716911,2.908618
936,0.000004,3.457822,4.715339,2.911634
937,0.000004,3.449816,4.713778,2.914673
938,0.000004,3.441749,4.712230,2.917838
939,0.000004,3.433625,4.710694,2.920931
940,0.000004,3.425449,4.709170,2.924023
941,0.000004,3.417226,4.707659,2.927092
942,0.000004,3.408962,4.706161,2.930248
943,0.000004,3.400663,4.704675,2.933341
944,0.000004,3.392336,4.703201,2.936449
945,0.000004,3.383989,4.701741,2.939529
946,0.000004,3.375630,4.700293,2.942668
947,0.000004,3.367266,4.698858,2.945762
948,0.000004,3.358906,4.697435,2.948846
949,0.000004,3.350560,4.696026,2.951924
950,0.000004,3.342237,4.694630,2.955110
951,0.000004,3.333947,4.693247,2.958228
952,0.000004,3.325699,4.691877,2.961312
953,0.000004,3.317504,4.690521,2.964389
954,0.000004,3.309371,4.689177,2.967579
955,0.000004,3.301311,4.687847,2.970650
956,0.000004,3.293335,4.686531,2.973658
957,0.000004,3.285452,4.685228,2.976676
958,0.000004,3.277673,4.683938,2.979726
959,0.000004,3.270007,4.682663,2.982873
960,0.000004,3.262466,4.681400,2.985986
961,0.000004,3.255058,4.680151,2.989109
962,0.000004,3.247793,4.678916,2.992196
963,0.000004,3.240680,4.677695,2.995437
964,0.000004,3.233728,4.676486,2.998448
965,0.000004,3.226945,4.675292,3.001455
966,0.000004,3.220339,4.674111,3.004484
967,0.000004,3.213917,4.672943,3.007625
968,0.000004,3.207686,4.671788,3.010719
969,0.000004,3.201653,4.670647,3.013821
970,0.000004,3.195821,4.669518,3.016913
971,0.000004,3.190198,4.668403,3.020088
972,0.000004,3.184786,4.667300,3.023182
973,0.000004,3.179589,4.666210,3.026389
974,0.000004,3.174610,4.665132,3.029495
975,0.000004,3.169850,4.664066,3.032719
976,0.000004,3.165312,4.663012,3.035785
977,0.000004,3.160994,4.661970,3.038786
978,0.000004,3.156898,4.660940,3.041802
979,0.000004,3.153020,4.659920,3.044876
980,0.000004,3.149360,4.658912,3.048022
981,0.000004,3.145914,4.657914,3.051123
982,0.000004,3.142679,4.656926,3.054211
983,0.000004,3.139649,4.655948,3.057355
984,0.000004,3.136821,4.654979,3.060449
985,0.000004,3.134188,4.654020,3.063487
986,0.000004,3.131742,4.653070,3.066536
987,0.000004,3.129477,4.652127,3.069619
988,0.000004,3.127385,4.651193,3.072772
989,0.000004,3.125457,4.650266,3.076110
990,0.000004,3.123683,4.649347,3.079194
991,0.000004,3.122054,4.648434,3.082209
992,0.000004,3.120560,4.647527,3.085240
993,0.000004,3.119188,4.646626,3.088313
994,0.000004,3.117929,4.645730,3.091392
995,0.000004,3.116770,4.644839,3.094480
996,0.000004,3.115699,4.643952,3.097711
997,0.000004,3.114704,4.643069,3.100835
998,0.000004,3.113773,4.642189,3.103883
999,0.000004,3.112893,4.641312,3.106895
1000,0.000004,3.112051,4.640438,3.109933
1001,0.000004,3.111233,4.639565,3.112980
1002,0.000004,3.110428,4.638694,3.115993
1003,0.000004,3.109622,4.637824,3.118998
1004,0.000004,3.108802,4.636954,3.122062
1005,0.000004,3.107955,4.636085,3.125232
1006,0.000004,3.107069,4.635214,3.128348
1007,0.000004,3.106131,4.634343,3.131814
1008,0.000004,3.105130,4.633471,3.134971
1009,0.000004,3.104052,4.632597,3.138045
1010,0.000004,3.102887,4.631721,3.141078
1011,0.000004,3.101623,4.630842,3.144102
1012,0.000004,3.100250,4.629961,3.147145
1013,0.000004,3.098757,4.629076,3.150294
1014,0.000004,3.097134,4.628187,3.153385
1015,0.000004,3.095371,4.627295,3.156465
1016,0.000004,3.093460,4.626398,3.159554
1017,0.000004,3.091393,4.625497,3.162712
1018,0.000004,3.089160,4.624591,3.165786
1019,0.000004,3.086756,4.623680,3.168836
1020,0.000004,3.084173,4.622763,3.171891
1021,0.000004,3.081405,4.621841,3.175004
1022,0.000004,3.078447,4.620914,3.178132
1023,0.000004,3.075295,4.619980,3.181224
1024,0.000004,3.071943,4.619041,3.184316
1025,0.000004,3.068388,4.618095,3.187387
1026,0.000004,3.064628,4.617143,3.190554
1027,0.000004,3.060660,4.616185,3.193625
1028,0.000004,3.056483,4.615220,3.196711
1029,0.000004,3.052096,4.614249,3.199785
1030,0.000004,3.047499,4.613272,3.202938
1031,0.000004,3.042692,4.612289,3.206025
1032,0.000004,3.037675,4.611299,3.209150
1033,0.000004,3.032452,4.610302,3.212249
1034,0.000004,3.027024,4.609300,3.215398
1035,0.000004,3.021393,4.608291,3.218476
1036,0.000004,3.015564,4.607277,3.221595
1037,0.000004,3.009540,4.606257,3.224675
1038,0.000004,3.003326,4.605231,3.227837
1039,0.000004,2.996928,4.604199,3.230912
1040,0.000004,2.990350,4.603162,3.234023
1041,0.000004,2.983599,4.602120,3.237100
1042,0.000004,2.976681,4.601074,3.240256
1043,0.000004,2.969603,4.600023,3.243366
1044,0.000004,2.962374,4.598967,3.246432
1045,0.000004,2.954999,4.597907,3.249524
1046,0.000004,2.947488,4.596844,3.252630
1047,0.000004,2.939850,4.595777,3.255750
1048,0.000004,2.932092,4.594707,3.258795
1049,0.000004,2.924223,4.593634,3.261846
1050,0.000004,2.916254,4.592559,3.264898
1051,0.000004,2.908192,4.591482,3.267989
1052,0.000004,2.900049,4.590403,3.271034
1053,0.000004,2.891833,4.589322,3.274079
1054,0.000004,2.883555,4.588240,3.277260
1055,0.000004,2.875223,4.587158,3.280337
1056,0.000004,2.866849,4.586075,3.283349
1057,0.000004,2.858442,4.584992,3.286354
1058,0.000004,2.850011,4.583909,3.289434
1059,0.000004,2.841567,4.582827,3.292637
1060,0.000004,2.833120,4.581747,3.295716
1061,0.000004,2.824678,4.580668,3.298763
1062,0.000004,2.816251,4.579590,3.301816
1063,0.000004,2.807848,4.578515,3.304964
1064,0.000004,2.799479,4.577442,3.308039
1065,0.000004,2.791152,4.576372,3.311090
1066,0.000004,2.782876,4.575306,3.314155
1067,0.000004,2.774658,4.574243,3.317211
1068,0.000004,2.766507,4.573184,3.320314
1069,0.000004,2.758430,4.572129,3.323375
1070,0.000004,2.750434,4.571078,3.326420
1071,0.000004,2.742526,4.570033,3.329469
1072,0.000004,2.734713,4.568992,3.332559
1073,0.000004,2.727000,4.567957,3.335627
1074,0.000004,2.719394,4.566928,3.338715
1075,0.000004,2.711898,4.565904,3.341806
1076,0.000004,2.704519,4.564887,3.345030
1077,0.000004,2.697259,4.563876,3.348074
1078,0.000004,2.690124,4.562872,3.351087
1079,0.000004,2.683116,4.561875,3.354138
1080,0.000004,2.676238,4.560884,3.357302
1081,0.000004,2.669494,4.559901,3.360391
1082,0.000004,2.662884,4.558926,3.363467
1083,0.000004,2.656410,4.557958,3.366552
1084,0.000004,2.650075,4.556998,3.369725
1085,0.000004,2.643878,4.556045,3.372790
1086,0.000004,2.637820,4.555101,3.375805
1087,0.000004,2.631901,4.554165,3.378816
1088,0.000004,2.626120,4.553237,3.381872
1089,0.000004,2.620477,4.552318,3.385463
1090,0.000004,2.614971,4.551406,3.388561
1091,0.000004,2.609600,4.550504,3.391579
1092,0.000004,2.604362,4.549610,3.394591
1093,0.000004,2.599257,4.548724,3.397632
1094,0.000004,2.594280,4.547848,3.400655
1095,0.000004,2.589430,4.546979,3.403685
1096,0.000004,2.584705,4.546120,3.406727
1097,0.000004,2.580101,4.545269,3.409917
1098,0.000004,2.575614,4.544427,3.412955
1099,0.000004,2.571243,4.543594,3.415969
1100,0.000004,2.566983,4.542769,3.418975
1101,0.000004,2.562832,4.541953,3.422071
1102,0.000004,2.558784,4.541145,3.425204
1103,0.000004,2.554838,4.540346,3.428292
1104,0.000004,2.550989,4.539555,3.431398
1105,0.000004,2.547234,4.538773,3.434594
1106,0.000004,2.543569,4.537999,3.437699
1107,0.000004,2.539990,4.537233,3.440745
1108,0.000004,2.536493,4.536476,3.443792
1109,0.000004,2.533076,4.535727,3.446853
1110,0.000004,2.529735,4.534985,3.450009
1111,0.000004,2.526466,4.534252,3.453087
1112,0.000004,2.523265,4.533526,3.456169
1113,0.000004,2.520131,4.532809,3.459247
1114,0.000004,2.517059,4.532098,3.462388
1115,0.000004,2.514046,4.531396,3.465470
1116,0.000004,2.511090,4.530700,3.468543
1117,0.000004,2.508189,4.530012,3.471617
1118,0.000004,2.505338,4.529331,3.474780
1119,0.000004,2.502537,4.528657,3.477859
1120,0.000004,2.499782,4.527990,3.480876
1121,0.000004,2.497072,4.527330,3.483895
1122,0.000004,2.494404,4.526676,3.487004
1123,0.000004,2.491776,4.526029,3.490127
1124,0.000004,2.489188,4.525388,3.493225
1125,0.000004,2.486636,4.524753,3.496303
1126,0.000004,2.484120,4.524125,3.499479
1127,0.000004,2.481639,4.523502,3.502600
1128,0.000004,2.479190,4.522886,3.505686
1129,0.000004,2.476773,4.522275,3.508763
1130,0.000004,2.474388,4.521669,3.511855
1131,0.000004,2.472031,4.521069,3.514985
1132,0.000004,2.469704,4.520474,3.518062
1133,0.000004,2.467405,4.519884,3.521147
1134,0.000004,2.465132,4.519299,3.524246
1135,0.000004,2.462887,4.518719,3.527372
1136,0.000004,2.460667,4.518144,3.530456
1137,0.000004,2.458472,4.517573,3.533538
1138,0.000004,2.456301,4.517007,3.536618
1139,0.000004,2.454153,4.516445,3.539784
1140,0.000004,2.452029,4.515887,3.542819
1141,0.000004,2.449926,4.515333,3.545831
1142,0.000004,2.447845,4.514783,3.548843
1143,0.000004,2.445784,4.514236,3.551971
1144,0.000004,2.443743,4.513693,3.555091
1145,0.000004,2.441720,4.513154,3.558219
1146,0.000004,2.439714,4.512617,3.561231
1147,0.000004,2.437725,4.512084,3.564241
1148,0.000004,2.435750,4.511554,3.567283
1149,0.000004,2.433789,4.511026,3.570358
1150,0.000004,2.431840,4.510501,3.573438
1151,0.000004,2.429902,4.509979,3.576515
1152,0.000004,2.427972,4.509459,3.579641
1153,0.000004,2.426049,4.508941,3.582721
1154,0.000004,2.424132,4.508426,3.585795
1155,0.000004,2.422217,4.507912,3.588886
1156,0.000004,2.420303,4.507401,3.592014
1157,0.000004,2.418387,4.506891,3.595094
1158,0.000004,2.416468,4.506382,3.598222
1159,0.000004,2.414541,4.505875,3.601299
1160,0.000004,2.412606,4.505369,3.604464
1161,0.000004,2.410658,4.504865,3.607565
1162,0.000004,2.408695,4.504361,3.610656
1163,0.000004,2.406714,4.503859,3.613727
1164,0.000004,2.404713,4.503357,3.616922
1165,0.000004,2.402687,4.502856,3.619987
1166,0.000004,2.400633,4.502356,3.622997
1167,0.000004,2.398549,4.501856,3.626010
1168,0.000004,2.396430,4.501356,3.629072
1169,0.000004,2.394274,4.500857,3.632641
1170,0.000004,2.392077,4.500358,3.635798
1171,0.000004,2.389835,4.499859,3.638845
1172,0.000004,2.387546,4.499360,3.641951
1173,0.000004,2.385205,4.498861,3.644981
1174,0.000004,2.382810,4.498362,3.647993
1175,0.000004,2.380356,4.497862,3.650996
1176,0.000004,2.377842,4.497362,3.654057
1177,0.000004,2.375262,4.496862,3.657208
1178,0.000004,2.372615,4.496361,3.660305
1179,0.000004,2.369896,4.495860,3.663385
1180,0.000004,2.367104,4.495359,3.666468
1181,0.000004,2.364235,4.494856,3.669639
1182,0.000004,2.361287,4.494353,3.672715
1183,0.000004,2.358256,4.493850,3.675808
1184,0.000004,2.355141,4.493346,3.678961
1185,0.000004,2.351939,4.492841,3.682420
1186,0.000004,2.348649,4.492335,3.685498
1187,0.000004,2.345267,4.491829,3.688535
1188,0.000004,2.341794,4.491322,3.691547
1189,0.000004,2.338227,4.490815,3.694654
1190,0.000004,2.334564,4.490307,3.697753
1191,0.000004,2.330806,4.489798,3.700913
1192,0.000004,2.326951,4.489289,3.703998
1193,0.000004,2.323000,4.488779,3.707020
1194,0.000004,2.318950,4.488268,3.710056
1195,0.000004,2.314804,4.487758,3.713097
1196,0.000004,2.310560,4.487247,3.716190
1197,0.000004,2.306220,4.486735,3.719204
1198,0.000004,2.301785,4.486224,3.722243
1199,0.000004,2.297255,4.485712,3.725278
1200,0.000004,2.292632,4.485200,3.728477
1201,0.000004,2.287917,4.484689,3.731489
1202,0.000004,2.283113,4.484177,3.734528
1203,0.000004,2.278222,4.483666,3.737553
1204,0.000004,2.273247,4.483155,3.740617
1205,0.000004,2.268189,4.482645,3.743692
1206,0.000004,2.263053,4.482136,3.746880
1207,0.000004,2.257841,4.481627,3.749932
1208,0.000004,2.252557,4.481119,3.752966
1209,0.000004,2.247205,4.480612,3.755983
1210,0.000004,2.241789,4.480107,3.759035
1211,0.000004,2.236312,4.479602,3.762167
1212,0.000004,2.230781,4.479100,3.765240
1213,0.000004,2.225198,4.478599,3.768342
1214,0.000004,2.219569,4.478099,3.771425
1215,0.000004,2.213899,4.477602,3.774578
1216,0.000004,2.208193,4.477107,3.777653
1217,0.000004,2.202456,4.476614,3.780748
1218,0.000004,2.196694,4.476124,3.783832
1219,0.000004,2.190913,4.475636,3.786986
1220,0.000004,2.185117,4.475151,3.790060
1221,0.000004,2.179314,4.474669,3.793137
1222,0.000004,2.173507,4.474190,3.796214
1223,0.000004,2.167704,4.473715,3.799489
1224,0.000004,2.161911,4.473243,3.802522
1225,0.000004,2.156132,4.472774,3.805526
1226,0.000004,2.150374,4.472309,3.808539
1227,0.000004,2.144643,4.471849,3.811769
1228,0.000004,2.138944,4.471392,3.814838
1229,0.000004,2.133284,4.470939,3.817848
1230,0.000004,2.127667,4.470491,3.820872
1231,0.000004,2.122100,4.470047,3.823925
1232,0.000004,2.116587,4.469608,3.827070
1233,0.000004,2.111134,4.469174,3.830152
1234,0.000004,2.105746,4.468744,3.833229
1235,0.000004,2.100428,4.468320,3.836442
1236,0.000004,2.095184,4.467900,3.839618
1237,0.000004,2.090019,4.467486,3.842655
1238,0.000004,2.084938,4.467078,3.845702
1239,0.000004,2.079944,4.466674,3.848775
1240,0.000004,2.075042,4.466276,3.851941
1241,0.000004,2.070234,4.465884,3.855018
1242,0.000004,2.065524,4.465498,3.858110
1243,0.000004,2.060915,4.465117,3.861178
1244,0.000004,2.056409,4.464742,3.864335
1245,0.000004,2.052009,4.464373,3.867417
1246,0.000004,2.047718,4.464009,3.870490
1247,0.000004,2.043536,4.463652,3.873573
1248,0.000004,2.039466,4.463301,3.876866
1249,0.000004,2.035509,4.462956,3.879998
1250,0.000004,2.031664,4.462616,3.883123
1251,0.000004,2.027934,4.462283,3.886368
1252,0.000004,2.024318,4.461956,3.889548
1253,0.000004,2.020816,4.461635,3.892581
1254,0.000004,2.017427,4.461320,3.895597
1255,0.000004,2.014152,4.461011,3.898601
