Iteration,t_k,gradnorm,objective,time
2344,0.000004,94.983224,131.671161,7.285507
2345,0.000004,94.939724,131.598593,7.288605
2346,0.000004,94.896256,131.526090,7.291711
2347,0.000004,94.852820,131.453654,7.295144
2348,0.000004,94.809417,131.381283,7.298231
2349,0.000004,94.766046,131.308979,7.301255
2350,0.000004,94.722707,131.236740,7.304263
2351,0.000004,94.679399,131.164567,7.307298
2352,0.000004,94.636125,131.092460,7.310478
2353,0.000004,94.592882,131.020419,7.313560
2354,0.000004,94.549671,130.948443,7.316572
2355,0.000004,94.506492,130.876533,7.319580
2356,0.000004,94.463345,130.804688,7.322756
2357,0.000004,94.420230,130.732908,7.325894
2358,0.000004,94.377147,130.661193,7.328982
2359,0.000004,94.334096,130.589544,7.332068
2360,0.000004,94.291076,130.517960,7.335166
2361,0.000004,94.248089,130.446441,7.338310
2362,0.000004,94.205133,130.374987,7.341396
2363,0.000004,94.162209,130.303597,7.344470
2364,0.000004,94.119316,130.232273,7.347553
2365,0.000004,94.076456,130.161013,7.350704
2366,0.000004,94.033627,130.089818,7.353793
2367,0.000004,93.990829,130.018687,7.356882
2368,0.000004,93.948064,129.947621,7.359966
2369,0.000004,93.905329,129.876619,7.363142
2370,0.000004,93.862627,129.805682,7.366238
2371,0.000004,93.819956,129.734808,7.369325
2372,0.000004,93.777316,129.663999,7.372645
2373,0.000004,93.734708,129.593254,7.375701
2374,0.000004,93.692131,129.522573,7.378725
2375,0.000004,93.649586,129.451956,7.381742
2376,0.000004,93.607072,129.381403,7.384811
2377,0.000004,93.564589,129.310914,7.388021
2378,0.000004,93.522137,129.240488,7.391115
2379,0.000004,93.479717,129.170126,7.394183
2380,0.000004,93.437328,129.099828,7.397268
2381,0.000004,93.394971,129.029593,7.400379
2382,0.000004,93.352644,128.959421,7.403498
2383,0.000004,93.310349,128.889313,7.406537
2384,0.000004,93.268085,128.819268,7.409590
2385,0.000004,93.225852,128.749286,7.412665
2386,0.000004,93.183649,128.679367,7.415801
2387,0.000004,93.141478,128.609512,7.418880
2388,0.000004,93.099338,128.539719,7.421964
2389,0.000004,93.057229,128.469989,7.425069
2390,0.000004,93.015151,128.400322,7.428220
2391,0.000004,92.973104,128.330718,7.431313
2392,0.000004,92.931088,128.261176,7.434389
2393,0.000004,92.889102,128.191697,7.437544
2394,0.000004,92.847148,128.122281,7.440671
2395,0.000004,92.805224,128.052927,7.443700
2396,0.000004,92.763331,127.983635,7.446710
2397,0.000004,92.721469,127.914406,7.449719
2398,0.000004,92.679637,127.845239,7.452887
2399,0.000004,92.637836,127.776134,7.455960
2400,0.000004,92.596066,127.707091,7.458974
2401,0.000004,92.554327,127.638110,7.461986
2402,0.000004,92.512618,127.569191,7.465042
2403,0.000004,92.470939,127.500333,7.468177
2404,0.000004,92.429292,127.431538,7.471267
2405,0.000004,92.387674,127.362804,7.474348
2406,0.000004,92.346087,127.294132,7.477436
2407,0.000004,92.304531,127.225522,7.480567
2408,0.000004,92.263005,127.156973,7.483640
2409,0.000004,92.221510,127.088485,7.486718
2410,0.000004,92.180044,127.020059,7.489817
2411,0.000004,92.138609,126.951694,7.492972
2412,0.000004,92.097205,126.883390,7.496045
2413,0.000004,92.055831,126.815147,7.499117
2414,0.000004,92.014487,126.746966,7.502202
2415,0.000004,91.973173,126.678845,7.505373
2416,0.000004,91.931889,126.610785,7.508432
2417,0.000004,91.890636,126.542786,7.511439
2418,0.000004,91.849413,126.474848,7.514483
2419,0.000004,91.808220,126.406971,7.517640
2420,0.000004,91.767057,126.339154,7.520747
2421,0.000004,91.725924,126.271398,7.523768
2422,0.000004,91.684821,126.203702,7.526777
2423,0.000004,91.643748,126.136066,7.529800
2424,0.000004,91.602705,126.068491,7.532868
2425,0.000004,91.561692,126.000977,7.535954
2426,0.000004,91.520709,125.933522,7.539049
2427,0.000004,91.479756,125.866128,7.542143
2428,0.000004,91.438832,125.798793,7.545298
2429,0.000004,91.397939,125.731519,7.548376
2430,0.000004,91.357075,125.664304,7.551470
2431,0.000004,91.316241,125.597150,7.554570
2432,0.000004,91.275437,125.530055,7.557692
2433,0.000004,91.234663,125.463020,7.560777
2434,0.000004,91.193918,125.396044,7.563860
2435,0.000004,91.153203,125.329128,7.566965
2436,0.000004,91.112517,125.262272,7.570220
2437,0.000004,91.071862,125.195475,7.573307
2438,0.000004,91.031235,125.128737,7.576316
2439,0.000004,90.990639,125.062058,7.579326
2440,0.000004,90.950072,124.995439,7.582362
2441,0.000004,90.909534,124.928879,7.585405
2442,0.000004,90.869026,124.862378,7.588412
2443,0.000004,90.828547,124.795936,7.591423
2444,0.000004,90.788098,124.729553,7.594460
2445,0.000004,90.747678,124.663229,7.597608
2446,0.000004,90.707287,124.596964,7.600690
2447,0.000004,90.666926,124.530757,7.603777
2448,0.000004,90.626594,124.464609,7.606857
2449,0.000004,90.586292,124.398520,7.609996
2450,0.000004,90.546018,124.332489,7.613086
2451,0.000004,90.505774,124.266517,7.616174
2452,0.000004,90.465559,124.200603,7.619260
2453,0.000004,90.425373,124.134747,7.622388
2454,0.000004,90.385217,124.068950,7.625473
2455,0.000004,90.345089,124.003210,7.628562
2456,0.000004,90.304991,123.937529,7.631637
2457,0.000004,90.264922,123.871906,7.634846
2458,0.000004,90.224881,123.806341,7.637938
2459,0.000004,90.184870,123.740834,7.641025
2460,0.000004,90.144888,123.675385,7.644104
2461,0.000004,90.104934,123.609993,7.647232
2462,0.000004,90.065010,123.544659,7.650346
2463,0.000004,90.025114,123.479383,7.653434
2464,0.000004,89.985248,123.414165,7.656607
2465,0.000004,89.945410,123.349004,7.659619
2466,0.000004,89.905601,123.283900,7.662648
2467,0.000004,89.865821,123.218854,7.665757
2468,0.000004,89.826069,123.153865,7.668966
2469,0.000004,89.786346,123.088933,7.672046
2470,0.000004,89.746653,123.024059,7.675201
2471,0.000004,89.706987,122.959241,7.678286
2472,0.000004,89.667351,122.894481,7.681488
2473,0.000004,89.627743,122.829777,7.684567
2474,0.000004,89.588163,122.765131,7.687662
2475,0.000004,89.548612,122.700541,7.690714
2476,0.000004,89.509090,122.636008,7.693774
2477,0.000004,89.469596,122.571532,7.696827
2478,0.000004,89.430131,122.507113,7.699939
2479,0.000004,89.390694,122.442750,7.703004
2480,0.000004,89.351286,122.378444,7.706108
2481,0.000004,89.311906,122.314194,7.709167
2482,0.000004,89.272555,122.250000,7.712275
2483,0.000004,89.233232,122.185863,7.715350
2484,0.000004,89.193937,122.121782,7.718412
2485,0.000004,89.154670,122.057757,7.721540
2486,0.000004,89.115432,121.993789,7.724609
2487,0.000004,89.076222,121.929876,7.727820
2488,0.000004,89.037041,121.866019,7.730834
2489,0.000004,88.997887,121.802219,7.733844
2490,0.000004,88.958762,121.738474,7.736879
2491,0.000004,88.919665,121.674785,7.740096
2492,0.000004,88.880596,121.611152,7.743190
2493,0.000004,88.841555,121.547574,7.746278
2494,0.000004,88.802542,121.484052,7.749364
2495,0.000004,88.763557,121.420586,7.752517
2496,0.000004,88.724600,121.357175,7.755560
2497,0.000004,88.685672,121.293819,7.758567
2498,0.000004,88.646771,121.230519,7.761578
2499,0.000004,88.607898,121.167274,7.764730
2500,0.000004,88.569053,121.104085,7.768002
2501,0.000004,88.530236,121.040950,7.771051
2502,0.000004,88.491447,120.977871,7.774097
2503,0.000004,88.452686,120.914846,7.777190
2504,0.000004,88.413952,120.851877,7.780215
2505,0.000004,88.375247,120.788962,7.783230
2506,0.000004,88.336569,120.726103,7.786243
2507,0.000004,88.297919,120.663298,7.789329
2508,0.000004,88.259296,120.600548,7.792446
2509,0.000004,88.220702,120.537852,7.795525
2510,0.000004,88.182135,120.475211,7.798571
2511,0.000004,88.143595,120.412625,7.801629
2512,0.000004,88.105083,120.350093,7.804737
2513,0.000004,88.066599,120.287616,7.807827
2514,0.000004,88.028142,120.225192,7.810935
2515,0.000004,87.989713,120.162823,7.814045
2516,0.000004,87.951312,120.100509,7.817188
2517,0.000004,87.912938,120.038248,7.820284
2518,0.000004,87.874591,119.976042,7.823371
2519,0.000004,87.836272,119.913889,7.826453
2520,0.000004,87.797980,119.851791,7.829616
2521,0.000004,87.759715,119.789746,7.832759
2522,0.000004,87.721478,119.727756,7.835849
2523,0.000004,87.683269,119.665819,7.838950
2524,0.000004,87.645086,119.603936,7.842051
2525,0.000004,87.606931,119.542106,7.845203
2526,0.000004,87.568803,119.480330,7.848285
2527,0.000004,87.530702,119.418608,7.851372
2528,0.000004,87.492629,119.356939,7.854472
2529,0.000004,87.454583,119.295323,7.857614
2530,0.000004,87.416564,119.233761,7.860700
2531,0.000004,87.378572,119.172252,7.863792
2532,0.000004,87.340607,119.110796,7.867067
2533,0.000004,87.302669,119.049394,7.870057
2534,0.000004,87.264758,118.988045,7.873044
2535,0.000004,87.226875,118.926748,7.876044
2536,0.000004,87.189018,118.865505,7.879246
2537,0.000004,87.151188,118.804314,7.882262
2538,0.000004,87.113385,118.743177,7.885289
2539,0.000004,87.075610,118.682092,7.888326
2540,0.000004,87.037861,118.621060,7.891436
2541,0.000004,87.000139,118.560081,7.894540
2542,0.000004,86.962444,118.499154,7.897577
2543,0.000004,86.924775,118.438280,7.900623
2544,0.000004,86.887134,118.377458,7.903687
2545,0.000004,86.849519,118.316689,7.906817
2546,0.000004,86.811931,118.255972,7.909894
2547,0.000004,86.774370,118.195307,7.912968
2548,0.000004,86.736835,118.134695,7.916061
2549,0.000004,86.699327,118.074135,7.919189
2550,0.000004,86.661846,118.013627,7.922272
2551,0.000004,86.624392,117.953171,7.925334
2552,0.000004,86.586964,117.892768,7.928416
2553,0.000004,86.549562,117.832416,7.931574
2554,0.000004,86.512188,117.772116,7.934653
2555,0.000004,86.474839,117.711868,7.937725
2556,0.000004,86.437518,117.651671,7.940895
2557,0.000004,86.400223,117.591527,7.944083
2558,0.000004,86.362954,117.531434,7.947113
2559,0.000004,86.325711,117.471393,7.950118
2560,0.000004,86.288496,117.411403,7.953124
2561,0.000004,86.251306,117.351465,7.956255
2562,0.000004,86.214143,117.291578,7.959375
2563,0.000004,86.177006,117.231742,7.962463
2564,0.000004,86.139896,117.171958,7.965522
2565,0.000004,86.102811,117.112226,7.968569
2566,0.000004,86.065753,117.052544,7.971682
2567,0.000004,86.028722,116.992913,7.974735
2568,0.000004,85.991716,116.933334,7.977789
2569,0.000004,85.954737,116.873806,7.980835
2570,0.000004,85.917784,116.814328,7.983935
2571,0.000004,85.880857,116.754902,7.986999
2572,0.000004,85.843956,116.695526,7.990048
2573,0.000004,85.807082,116.636201,7.993097
2574,0.000004,85.770233,116.576927,7.996250
2575,0.000004,85.733411,116.517703,7.999311
2576,0.000004,85.696614,116.458531,8.002354
2577,0.000004,85.659843,116.399408,8.005399
2578,0.000004,85.623099,116.340337,8.008547
2579,0.000004,85.586380,116.281315,8.011586
2580,0.000004,85.549688,116.222344,8.014630
2581,0.000004,85.513021,116.163424,8.017791
2582,0.000004,85.476380,116.104553,8.020924
2583,0.000004,85.439765,116.045733,8.023961
2584,0.000004,85.403176,115.986964,8.026965
2585,0.000004,85.366613,115.928244,8.029980
2586,0.000004,85.330075,115.869574,8.033049
2587,0.000004,85.293564,115.810954,8.036222
2588,0.000004,85.257078,115.752384,8.039299
2589,0.000004,85.220617,115.693865,8.042390
2590,0.000004,85.184183,115.635394,8.045459
2591,0.000004,85.147774,115.576974,8.048630
2592,0.000004,85.111391,115.518603,8.051706
2593,0.000004,85.075033,115.460283,8.054790
2594,0.000004,85.038701,115.402011,8.057876
2595,0.000004,85.002395,115.343789,8.061089
2596,0.000004,84.966114,115.285617,8.064193
2597,0.000004,84.929858,115.227494,8.067272
2598,0.000004,84.893629,115.169421,8.070365
2599,0.000004,84.857424,115.111396,8.073513
2600,0.000004,84.821245,115.053422,8.076586
2601,0.000004,84.785092,114.995496,8.079601
2602,0.000004,84.748964,114.937619,8.082612
2603,0.000004,84.712861,114.879792,8.085739
2604,0.000004,84.676784,114.822013,8.088900
2605,0.000004,84.640732,114.764284,8.091994
2606,0.000004,84.604706,114.706604,8.095118
2607,0.000004,84.568704,114.648972,8.098139
2608,0.000004,84.532728,114.591389,8.101170
2609,0.000004,84.496778,114.533855,8.104175
2610,0.000004,84.460852,114.476370,8.107235
2611,0.000004,84.424952,114.418933,8.110359
2612,0.000004,84.389077,114.361545,8.113514
2613,0.000004,84.353227,114.304206,8.116597
2614,0.000004,84.317402,114.246915,8.119670
2615,0.000004,84.281602,114.189672,8.122747
2616,0.000004,84.245828,114.132478,8.125942
2617,0.000004,84.210078,114.075332,8.129041
2618,0.000004,84.174354,114.018235,8.132139
2619,0.000004,84.138655,113.961186,8.135236
2620,0.000004,84.102980,113.904184,8.138384
2621,0.000004,84.067331,113.847231,8.141449
2622,0.000004,84.031706,113.790326,8.144483
2623,0.000004,83.996107,113.733470,8.147524
2624,0.000004,83.960532,113.676661,8.150544
2625,0.000004,83.924982,113.619899,8.154502
2626,0.000004,83.889457,113.563186,8.158928
2627,0.000004,83.853957,113.506521,8.162842
2628,0.000004,83.818482,113.449903,8.166761
2629,0.000004,83.783032,113.393333,8.170663
2630,0.000004,83.747606,113.336811,8.174402
2631,0.000004,83.712205,113.280336,8.178290
2632,0.000004,83.676829,113.223909,8.181777
2633,0.000004,83.641478,113.167529,8.185011
2634,0.000004,83.606151,113.111196,8.188884
2635,0.000004,83.570849,113.054911,8.192480
2636,0.000004,83.535572,112.998674,8.195705
2637,0.000004,83.500319,112.942483,8.199162
2638,0.000004,83.465091,112.886340,8.202813
2639,0.000004,83.429887,112.830244,8.206071
2640,0.000004,83.394708,112.774195,8.209186
2641,0.000004,83.359553,112.718193,8.212261
2642,0.000004,83.324423,112.662238,8.215321
2643,0.000004,83.289318,112.606330,8.218452
2644,0.000004,83.254237,112.550469,8.221484
2645,0.000004,83.219180,112.494655,8.224508
2646,0.000004,83.184148,112.438887,8.227509
2647,0.000004,83.149140,112.383167,8.230520
2648,0.000004,83.114156,112.327493,8.233526
2649,0.000004,83.079197,112.271865,8.236533
2650,0.000004,83.044263,112.216285,8.239554
2651,0.000004,83.009352,112.160750,8.242681
2652,0.000004,82.974466,112.105262,8.245717
2653,0.000004,82.939604,112.049821,8.248720
2654,0.000004,82.904766,111.994426,8.251985
2655,0.000004,82.869953,111.939077,8.255102
2656,0.000004,82.835164,111.883775,8.258114
2657,0.000004,82.800399,111.828519,8.261120
2658,0.000004,82.765658,111.773309,8.264143
2659,0.000004,82.730941,111.718145,8.267675
2660,0.000004,82.696248,111.663027,8.270942
2661,0.000004,82.661580,111.607955,8.273977
2662,0.000004,82.626935,111.552929,8.277014
2663,0.000004,82.592315,111.497949,8.280019
2664,0.000004,82.557718,111.443015,8.283025
2665,0.000004,82.523146,111.388127,8.286039
2666,0.000004,82.488597,111.333285,8.289041
2667,0.000004,82.454073,111.278488,8.292076
2668,0.000004,82.419572,111.223737,8.295273
2669,0.000004,82.385096,111.169031,8.298325
2670,0.000004,82.350643,111.114371,8.301333
2671,0.000004,82.316214,111.059757,8.304353
2672,0.000004,82.281809,111.005188,8.307527
2673,0.000004,82.247428,110.950664,8.310600
2674,0.000004,82.213070,110.896186,8.313616
2675,0.000004,82.178737,110.841753,8.316625
2676,0.000004,82.144427,110.787365,8.319717
2677,0.000004,82.110141,110.733022,8.322816
2678,0.000004,82.075878,110.678725,8.325910
2679,0.000004,82.041640,110.624473,8.328995
2680,0.000004,82.007425,110.570266,8.332079
2681,0.000004,81.973233,110.516104,8.335134
2682,0.000004,81.939066,110.461986,8.338152
2683,0.000004,81.904922,110.407914,8.341161
2684,0.000004,81.870801,110.353886,8.344206
2685,0.000004,81.836704,110.299904,8.347307
2686,0.000004,81.802631,110.245966,8.350314
2687,0.000004,81.768581,110.192073,8.353320
2688,0.000004,81.734555,110.138224,8.356328
2689,0.000004,81.700552,110.084420,8.359423
2690,0.000004,81.666572,110.030661,8.362498
2691,0.000004,81.632616,109.976946,8.365570
2692,0.000004,81.598684,109.923276,8.368639
2693,0.000004,81.564775,109.869650,8.371911
2694,0.000004,81.530889,109.816068,8.374969
2695,0.000004,81.497027,109.762531,8.377988
2696,0.000004,81.463188,109.709038,8.380993
2697,0.000004,81.429372,109.655589,8.384069
2698,0.000004,81.395580,109.602184,8.387170
2699,0.000004,81.361810,109.548824,8.390242
2700,0.000004,81.328065,109.495507,8.393311
2701,0.000004,81.294342,109.442235,8.396376
2702,0.000004,81.260642,109.389006,8.399449
2703,0.000004,81.226966,109.335822,8.402461
2704,0.000004,81.193313,109.282681,8.405514
2705,0.000004,81.159683,109.229584,8.408524
2706,0.000004,81.126076,109.176531,8.411557
2707,0.000004,81.092493,109.123522,8.414569
2708,0.000004,81.058932,109.070556,8.417573
2709,0.000004,81.025395,109.017634,8.420580
2710,0.000004,80.991880,108.964756,8.423650
2711,0.000004,80.958389,108.911921,8.426736
2712,0.000004,80.924920,108.859129,8.429807
2713,0.000004,80.891475,108.806381,8.432881
2714,0.000004,80.858052,108.753677,8.436000
2715,0.000004,80.824653,108.701016,8.439070
2716,0.000004,80.791276,108.648398,8.442154
2717,0.000004,80.757922,108.595823,8.445160
2718,0.000004,80.724592,108.543292,8.448170
2719,0.000004,80.691284,108.490803,8.451179
2720,0.000004,80.657998,108.438358,8.454190
2721,0.000004,80.624736,108.385956,8.457195
2722,0.000004,80.591497,108.333597,8.460223
2723,0.000004,80.558280,108.281281,8.463342
2724,0.000004,80.525086,108.229008,8.466435
2725,0.000004,80.491915,108.176777,8.469527
2726,0.000004,80.458766,108.124590,8.472596
2727,0.000004,80.425640,108.072445,8.475669
2728,0.000004,80.392537,108.020343,8.478758
2729,0.000004,80.359457,107.968284,8.481852
2730,0.000004,80.326399,107.916267,8.484938
2731,0.000004,80.293363,107.864293,8.488022
2732,0.000004,80.260351,107.812362,8.491087
2733,0.000004,80.227361,107.760473,8.494102
2734,0.000004,80.194393,107.708626,8.497110
2735,0.000004,80.161448,107.656822,8.500146
2736,0.000004,80.128526,107.605060,8.503259
2737,0.000004,80.095626,107.553341,8.506349
2738,0.000004,80.062748,107.501664,8.509427
2739,0.000004,80.029893,107.450029,8.512504
2740,0.000004,79.997061,107.398436,8.515628
2741,0.000004,79.964250,107.346885,8.519021
2742,0.000004,79.931463,107.295377,8.522081
2743,0.000004,79.898697,107.243910,8.525090
2744,0.000004,79.865954,107.192486,8.528178
2745,0.000004,79.833233,107.141103,8.531194
2746,0.000004,79.800535,107.089763,8.534206
2747,0.000004,79.767859,107.038464,8.537211
2748,0.000004,79.735205,106.987207,8.540281
2749,0.000004,79.702573,106.935992,8.543396
2750,0.000004,79.669964,106.884818,8.546504
2751,0.000004,79.637377,106.833686,8.549580
2752,0.000004,79.604812,106.782596,8.552629
2753,0.000004,79.572269,106.731548,8.555693
2754,0.000004,79.539748,106.680541,8.558741
2755,0.000004,79.507250,106.629575,8.561806
2756,0.000004,79.474774,106.578651,8.564845
2757,0.000004,79.442319,106.527768,8.567900
2758,0.000004,79.409887,106.476927,8.570994
2759,0.000004,79.377477,106.426127,8.574100
2760,0.000004,79.345089,106.375368,8.577111
2761,0.000004,79.312723,106.324651,8.580146
2762,0.000004,79.280379,106.273974,8.583168
2763,0.000004,79.248056,106.223339,8.586194
2764,0.000004,79.215756,106.172745,8.589204
2765,0.000004,79.183478,106.122192,8.592278
2766,0.000004,79.151222,106.071680,8.595335
2767,0.000004,79.118987,106.021209,8.598347
2768,0.000004,79.086775,105.970779,8.601358
2769,0.000004,79.054584,105.920389,8.604412
2770,0.000004,79.022415,105.870041,8.607532
2771,0.000004,78.990268,105.819733,8.610637
2772,0.000004,78.958143,105.769466,8.613713
2773,0.000004,78.926040,105.719240,8.616799
2774,0.000004,78.893958,105.669054,8.619999
2775,0.000004,78.861898,105.618909,8.623024
2776,0.000004,78.829860,105.568805,8.626038
2777,0.000004,78.797844,105.518741,8.629045
2778,0.000004,78.765849,105.468717,8.632222
2779,0.000004,78.733876,105.418734,8.635244
2780,0.000004,78.701924,105.368792,8.638261
2781,0.000004,78.669994,105.318889,8.641270
2782,0.000004,78.638086,105.269027,8.644353
2783,0.000004,78.606199,105.219206,8.647447
2784,0.000004,78.574334,105.169424,8.650541
2785,0.000004,78.542491,105.119683,8.653628
2786,0.000004,78.510669,105.069981,8.656709
2787,0.000004,78.478868,105.020320,8.659792
2788,0.000004,78.447089,104.970699,8.662796
2789,0.000004,78.415332,104.921118,8.665810
2790,0.000004,78.383596,104.871577,8.668844
2791,0.000004,78.351881,104.822076,8.671955
2792,0.000004,78.320188,104.772614,8.674972
2793,0.000004,78.288516,104.723193,8.677977
2794,0.000004,78.256866,104.673811,8.680986
2795,0.000004,78.225237,104.624469,8.684085
2796,0.000004,78.193629,104.575166,8.687122
2797,0.000004,78.162042,104.525904,8.690135
2798,0.000004,78.130477,104.476680,8.693141
2799,0.000004,78.098934,104.427497,8.696224
2800,0.000004,78.067411,104.378353,8.699319
2801,0.000004,78.035910,104.329248,8.702414
2802,0.000004,78.004430,104.280183,8.705495
2803,0.000004,77.972971,104.231158,8.708578
2804,0.000004,77.941533,104.182171,8.711676
2805,0.000004,77.910117,104.133224,8.714755
2806,0.000004,77.878721,104.084316,8.717876
2807,0.000004,77.847347,104.035448,8.720962
2808,0.000004,77.815994,103.986619,8.724066
2809,0.000004,77.784662,103.937828,8.727077
2810,0.000004,77.753351,103.889077,8.730094
2811,0.000004,77.722061,103.840365,8.733099
2812,0.000004,77.690792,103.791692,8.736207
2813,0.000004,77.659545,103.743058,8.739288
2814,0.000004,77.628318,103.694463,8.742373
2815,0.000004,77.597112,103.645907,8.745446
2816,0.000004,77.565927,103.597390,8.748558
2817,0.000004,77.534763,103.548911,8.751594
2818,0.000004,77.503620,103.500471,8.754597
2819,0.000004,77.472498,103.452070,8.757608
2820,0.000004,77.441397,103.403708,8.760671
2821,0.000004,77.410317,103.355384,8.763768
2822,0.000004,77.379257,103.307099,8.766851
2823,0.000004,77.348219,103.258852,8.770261
2824,0.000004,77.317201,103.210644,8.773346
2825,0.000004,77.286204,103.162475,8.776406
2826,0.000004,77.255228,103.114344,8.779416
2827,0.000004,77.224272,103.066251,8.782441
2828,0.000004,77.193338,103.018196,8.785483
2829,0.000004,77.162424,102.970180,8.788621
2830,0.000004,77.131531,102.922203,8.791656
2831,0.000004,77.100658,102.874263,8.794665
2832,0.000004,77.069806,102.826362,8.797674
2833,0.000004,77.038975,102.778498,8.800751
2834,0.000004,77.008164,102.730673,8.803865
2835,0.000004,76.977374,102.682886,8.806956
2836,0.000004,76.946605,102.635137,8.811433
2837,0.000004,76.915856,102.587426,8.815374
2838,0.000004,76.885128,102.539753,8.819262
2839,0.000004,76.854420,102.492118,8.823093
2840,0.000004,76.823733,102.444521,8.826992
2841,0.000004,76.793066,102.396961,8.830762
2842,0.000004,76.762420,102.349440,8.834571
2843,0.000004,76.731795,102.301956,8.838068
2844,0.000004,76.701189,102.254509,8.841283
2845,0.000004,76.670605,102.207101,8.844749
2846,0.000004,76.640040,102.159730,8.848213
2847,0.000004,76.609496,102.112397,8.852012
2848,0.000004,76.578973,102.065101,8.855379
2849,0.000004,76.548469,102.017843,8.858491
2850,0.000004,76.517987,101.970622,8.861559
2851,0.000004,76.487524,101.923438,8.864577
2852,0.000004,76.457082,101.876292,8.867608
2853,0.000004,76.426660,101.829184,8.870637
2854,0.000004,76.396258,101.782112,8.873664
2855,0.000004,76.365877,101.735078,8.876672
2856,0.000004,76.335516,101.688081,8.879725
2857,0.000004,76.305175,101.641122,8.882748
2858,0.000004,76.274854,101.594199,8.885763
2859,0.000004,76.244553,101.547314,8.888798
2860,0.000004,76.214273,101.500465,8.892091
2861,0.000004,76.184013,101.453654,8.895120
2862,0.000004,76.153773,101.406880,8.898130
2863,0.000004,76.123553,101.360142,8.901135
2864,0.000004,76.093353,101.313442,8.904219
2865,0.000004,76.063173,101.266778,8.907346
2866,0.000004,76.033013,101.220151,8.910391
2867,0.000004,76.002873,101.173562,8.913439
2868,0.000004,75.972754,101.127008,8.916471
2869,0.000004,75.942654,101.080492,8.919544
2870,0.000004,75.912574,101.034012,8.922647
2871,0.000004,75.882515,100.987569,8.925695
2872,0.000004,75.852475,100.941162,8.928733
2873,0.000004,75.822455,100.894792,8.931846
2874,0.000004,75.792455,100.848459,8.934885
2875,0.000004,75.762475,100.802162,8.937924
2876,0.000004,75.732515,100.755901,8.940964
2877,0.000004,75.702575,100.709677,8.944107
2878,0.000004,75.672655,100.663490,8.947135
2879,0.000004,75.642754,100.617338,8.950153
2880,0.000004,75.612873,100.571223,8.953157
2881,0.000004,75.583012,100.525144,8.956183
2882,0.000004,75.553171,100.479101,8.959196
2883,0.000004,75.523350,100.433095,8.962209
2884,0.000004,75.493548,100.387125,8.965211
2885,0.000004,75.463766,100.341190,8.968282
2886,0.000004,75.434004,100.295292,8.971465
2887,0.000004,75.404262,100.249430,8.974537
2888,0.000004,75.374539,100.203604,8.977546
2889,0.000004,75.344836,100.157814,8.980553
2890,0.000004,75.315152,100.112059,8.983623
2891,0.000004,75.285488,100.066341,8.986680
2892,0.000004,75.255844,100.020658,8.989718
2893,0.000004,75.226220,99.975012,8.992761
2894,0.000004,75.196614,99.929401,8.995842
2895,0.000004,75.167029,99.883825,8.998880
2896,0.000004,75.137463,99.838286,9.001935
2897,0.000004,75.107916,99.792782,9.004980
2898,0.000004,75.078390,99.747314,9.008047
2899,0.000004,75.048882,99.701881,9.011112
2900,0.000004,75.019394,99.656484,9.014157
2901,0.000004,74.989926,99.611122,9.017299
2902,0.000004,74.960476,99.565796,9.020596
2903,0.000004,74.931047,99.520505,9.023679
2904,0.000004,74.901637,99.475249,9.026718
2905,0.000004,74.872246,99.430029,9.029732
2906,0.000004,74.842874,99.384844,9.032793
2907,0.000004,74.813522,99.339695,9.035937
2908,0.000004,74.784189,99.294581,9.038978
2909,0.000004,74.754876,99.249502,9.042028
2910,0.000004,74.725582,99.204458,9.045069
2911,0.000004,74.696307,99.159449,9.048163
2912,0.000004,74.667051,99.114475,9.051203
2913,0.000004,74.637815,99.069537,9.054248
2914,0.000004,74.608598,99.024633,9.057290
2915,0.000004,74.579400,98.979764,9.060400
2916,0.000004,74.550221,98.934931,9.063450
2917,0.000004,74.521061,98.890132,9.066491
2918,0.000004,74.491921,98.845368,9.069540
2919,0.000004,74.462800,98.800639,9.072634
2920,0.000004,74.433698,98.755945,9.075772
2921,0.000004,74.404615,98.711285,9.078847
2922,0.000004,74.375551,98.666661,9.081926
2923,0.000004,74.346506,98.622071,9.085000
2924,0.000004,74.317481,98.577515,9.088133
2925,0.000004,74.288474,98.532994,9.091161
2926,0.000004,74.259487,98.488508,9.094173
2927,0.000004,74.230518,98.444056,9.097201
2928,0.000004,74.201568,98.399639,9.100342
2929,0.000004,74.172638,98.355257,9.103456
2930,0.000004,74.143726,98.310908,9.106533
2931,0.000004,74.114834,98.266595,9.109577
2932,0.000004,74.085960,98.222315,9.112653
2933,0.000004,74.057105,98.178070,9.115699
2934,0.000004,74.028269,98.133859,9.118758
2935,0.000004,73.999452,98.089682,9.121811
2936,0.000004,73.970654,98.045540,9.124885
2937,0.000004,73.941875,98.001432,9.127975
2938,0.000004,73.913115,97.957358,9.131023
2939,0.000004,73.884373,97.913318,9.134090
2940,0.000004,73.855650,97.869312,9.137136
2941,0.000004,73.826946,97.825340,9.140198
2942,0.000004,73.798261,97.781403,9.143260
2943,0.000004,73.769595,97.737499,9.146338
2944,0.000004,73.740947,97.693629,9.149389
2945,0.000004,73.712318,97.649793,9.152449
2946,0.000004,73.683708,97.605991,9.155496
2947,0.000004,73.655116,97.562223,9.158577
2948,0.000004,73.626543,97.518488,9.161668
2949,0.000004,73.597989,97.474787,9.164771
2950,0.000004,73.569453,97.431121,9.167879
